2020-03-30, 23:46:32, 278000000, 279000000, 1000000.00, 1, -10.06, -10.06
2020-03-30, 23:46:32, 279000000, 280000000, 1000000.00, 1, -9.98, -9.98
2020-03-30, 23:46:32, 280000000, 281000000, 1000000.00, 1, -10.01, -10.01
2020-03-30, 23:46:32, 281000000, 282000000, 1000000.00, 1, -9.95, -9.95
2020-03-30, 23:46:32, 282000000, 283000000, 1000000.00, 1, -10.01, -10.01
2020-03-30, 23:46:32, 283000000, 284000000, 1000000.00, 1, -9.85, -9.85
2020-03-30, 23:46:32, 284000000, 285000000, 1000000.00, 1, -9.85, -9.85
2020-03-30, 23:46:32, 285000000, 286000000, 1000000.00, 1, -9.85, -9.85
2020-03-30, 23:46:32, 286000000, 287000000, 1000000.00, 1, -9.93, -9.93
2020-03-30, 23:46:32, 287000000, 288000000, 1000000.00, 1, -9.90, -9.90
2020-03-30, 23:46:32, 288000000, 289000000, 1000000.00, 1, -9.94, -9.94
2020-03-30, 23:46:32, 289000000, 290000000, 1000000.00, 1, -9.90, -9.90
2020-03-30, 23:46:32, 290000000, 291000000, 1000000.00, 1, -9.91, -9.91
2020-03-30, 23:46:32, 291000000, 292000000, 1000000.00, 1, -9.76, -9.76
2020-03-30, 23:46:32, 292000000, 293000000, 1000000.00, 1, -9.73, -9.73
2020-03-30, 23:46:32, 293000000, 294000000, 1000000.00, 1, -9.69, -9.69
2020-03-30, 23:46:32, 294000000, 295000000, 1000000.00, 1, -9.75, -9.75
2020-03-30, 23:46:32, 295000000, 296000000, 1000000.00, 1, -9.75, -9.75
2020-03-30, 23:46:32, 296000000, 297000000, 1000000.00, 1, -9.59, -9.59
2020-03-30, 23:46:32, 297000000, 298000000, 1000000.00, 1, -9.78, -9.78
2020-03-30, 23:46:32, 298000000, 299000000, 1000000.00, 1, -9.71, -9.71
2020-03-30, 23:46:32, 299000000, 300000000, 1000000.00, 1, -9.69, -9.69
2020-03-30, 23:46:32, 300000000, 301000000, 1000000.00, 1, -9.75, -9.75
2020-03-30, 23:46:32, 301000000, 302000000, 1000000.00, 1, -9.73, -9.73
2020-03-30, 23:46:32, 302000000, 303000000, 1000000.00, 1, -9.61, -9.61
2020-03-30, 23:46:32, 303000000, 304000000, 1000000.00, 1, -9.67, -9.67
2020-03-30, 23:46:32, 304000000, 305000000, 1000000.00, 1, -9.55, -9.55
2020-03-30, 23:46:32, 305000000, 306000000, 1000000.00, 1, -9.65, -9.65
2020-03-30, 23:46:32, 306000000, 307000000, 1000000.00, 1, -9.56, -9.56
2020-03-30, 23:46:32, 307000000, 308000000, 1000000.00, 1, -9.53, -9.53
2020-03-30, 23:46:32, 308000000, 309000000, 1000000.00, 1, -9.21, -9.21
2020-03-30, 23:46:32, 309000000, 310000000, 1000000.00, 1, -9.19, -9.19
2020-03-30, 23:46:32, 310000000, 311000000, 1000000.00, 1, -9.13, -9.13
2020-03-30, 23:46:32, 311000000, 312000000, 1000000.00, 1, -9.21, -9.21
2020-03-30, 23:46:32, 312000000, 313000000, 1000000.00, 1, -8.98, -8.98
2020-03-30, 23:46:32, 313000000, 314000000, 1000000.00, 1, -9.12, -9.12
2020-03-30, 23:46:32, 314000000, 315000000, 1000000.00, 1, -9.27, -9.27
2020-03-30, 23:46:32, 315000000, 316000000, 1000000.00, 1, -9.31, -9.31
2020-03-30, 23:46:32, 316000000, 317000000, 1000000.00, 1, -2.16, -2.16
2020-03-30, 23:46:32, 317000000, 318000000, 1000000.00, 1, -5.73, -5.73
2020-03-30, 23:46:32, 318000000, 319000000, 1000000.00, 1, -9.06, -9.06
2020-03-30, 23:46:32, 319000000, 320000000, 1000000.00, 1, -9.22, -9.22
2020-03-30, 23:46:32, 320000000, 321000000, 1000000.00, 1, -9.25, -9.25
2020-03-30, 23:46:32, 321000000, 322000000, 1000000.00, 1, -9.26, -9.26
2020-03-30, 23:46:32, 322000000, 323000000, 1000000.00, 1, -9.21, -9.21
2020-03-30, 23:46:32, 323000000, 324000000, 1000000.00, 1, -9.27, -9.27
2020-03-30, 23:46:32, 324000000, 325000000, 1000000.00, 1, -9.21, -9.21
2020-03-30, 23:46:32, 325000000, 326000000, 1000000.00, 1, -9.20, -9.20
2020-03-30, 23:46:32, 326000000, 327000000, 1000000.00, 1, -9.22, -9.22
2020-03-30, 23:46:32, 327000000, 328000000, 1000000.00, 1, -9.06, -9.06
2020-03-30, 23:46:32, 328000000, 329000000, 1000000.00, 1, -9.05, -9.05
2020-03-30, 23:46:32, 329000000, 330000000, 1000000.00, 1, -8.96, -8.96
2020-03-30, 23:46:32, 330000000, 331000000, 1000000.00, 1, -8.98, -8.98
2020-03-30, 23:46:32, 331000000, 332000000, 1000000.00, 1, -8.75, -8.75
2020-03-30, 23:46:32, 332000000, 333000000, 1000000.00, 1, -8.85, -8.85
2020-03-30, 23:46:32, 333000000, 334000000, 1000000.00, 1, -8.71, -8.71
2020-03-30, 23:46:32, 334000000, 335000000, 1000000.00, 1, -8.68, -8.68
2020-03-30, 23:46:32, 335000000, 336000000, 1000000.00, 1, -8.58, -8.58
2020-03-30, 23:46:32, 336000000, 337000000, 1000000.00, 1, -8.51, -8.51
2020-03-30, 23:46:32, 337000000, 338000000, 1000000.00, 1, -8.28, -8.28
2020-03-30, 23:46:32, 338000000, 339000000, 1000000.00, 1, -8.31, -8.31
2020-03-30, 23:46:32, 339000000, 340000000, 1000000.00, 1, -8.36, -8.36
2020-03-30, 23:46:32, 340000000, 341000000, 1000000.00, 1, -8.33, -8.33
2020-03-30, 23:46:32, 341000000, 342000000, 1000000.00, 1, -8.15, -8.15
